full_name,da_p,e_p,sini_p,MeanLib,LibRange,albedo,W1Alb,W2Alb,g_mag-mean,(b - v),(u - g),(g - r),(r - i),(i - z),(Y - J),(J - Ks),(H - Ks),L,GreaterClan,Clan,SubClan,tax_c,Tax_ref
246114 (2007 GR70),0.1068,0.0407,0.1539,293.00336544846,50.482890148935006,0.061,?,?,?,?,?,?,?,?,0.054925999999998,0.9509535,0.7833015,5,GreaterAstyanax,Helenos,-,,
247967 (2003 YD149),0.076,0.0389,0.4698,298.083788685244,38.121028552728895,0.059,?,?,?,?,?,?,?,?,0.3624655,0.4669095,0.0323715,5,GreaterAneas,Aneas,-,,
248550 (2005 XS92),0.0923,0.0444,0.4345,296.698264476836,44.922318322432794,0.062,?,?,?,?,?,?,?,?,0.417536,0.67028,0.68061,5,-,Dolon,DolonSub,,
282198 (2001 UM166),0.0971,0.0524,0.1458,295.56770717140097,39.4753679881792,0.119,?,?,?,?,?,?,?,?,0.379222,0.6412805,0.248898,5,GreaterAstyanax,-,-,,
283173 (2009 HZ62),0.1158,0.0047,0.2066,293.820874709977,48.680219581456,0.053,?,?,?,?,?,?,?,?,0.178007,0.3337915,?,5,GreaterAstyanax,Helenos,-,,
283519 (2001 TP47),0.0435,0.052000000000000005,0.1672,299.21126994280104,15.8278689633137,?,?,?,?,?,?,?,?,?,0.271765,0.709011,?,5,GreaterPatroclus,Phereclos,PhereclosSub,,
284192 (2006 BR12),0.0858,0.0794,0.1998,295.904787083015,35.2227281920029,?,?,?,?,?,?,?,?,?,0.25527025,0.6296005,?,5,-,-,-,,
284433 (2007 DU52),0.0136,0.1231,0.1871,298.353095874015,10.8690021297431,0.059,?,?,?,?,?,?,?,?,0.4202925,0.5464035,0.3417045,5,GreaterPatroclus,1971FV1,1971FV1Sub,,
284443 (2007 EE51),0.0573,0.0421,0.1826,298.80939011668397,22.299368077332602,?,?,?,?,?,?,?,?,?,0.727336,1.2326555,1.1961995,5,-,Asteropaios,LykaonSub,,
284882 (2009 FY59),0.0834,0.0425,0.1389,296.26385399578203,36.362052549249,?,?,?,?,?,?,?,?,?,0.4350375,0.7209095,?,5,-,Dolon,ErichthoniosSub,,
289501 (2005 EJ133),0.105,0.0376,0.4584,294.778596929809,52.1072657563556,0.053,?,?,?,?,?,?,?,?,0.450599,0.5736825,0.083556000000002,5,GreaterAstyanax,Mentor,MentorSub,,
291327 (2006 BQ194),0.0423,0.0754,0.1183,298.289923938423,21.415645013311106,0.064,?,?,?,?,?,?,?,?,0.6009265,1.196488,?,5,-,Asteropaios,-,,
295336 (2008 HY8),0.03,0.043,0.3036,300.13341623160704,14.2360137613733,0.06,?,?,?,?,?,?,?,?,0.559373,0.973755,0.407764,5,GreaterPatroclus,Memnon,-,,
299491 (2006 BY198),0.0375,0.0467,0.4925,300.645489411404,19.902215812961305,0.048,?,?,?,?,?,?,?,?,0.160871,0.7384565,-0.1370975,5,GreaterPatroclus,Troilus,TroilusSub,,
301760 (2010 JP42),0.0753,0.0828,0.3283,296.44742976761,37.557459136630996,0.045,?,?,?,?,?,?,?,?,0.353884,1.056573,0.652287,5,-,1990VU1,-,,
319282 (2006 BY73),0.0856,0.0646,0.1476,296.232926240609,35.0543447251952,?,?,?,?,?,?,?,?,?,0.577555,1.051254,?,5,GreaterAneas,1988RH13,-,,
333412 (2002 WE29),0.0564,0.1078,0.1301,296.691850793763,27.4043531782927,?,?,?,?,?,?,?,?,?,0.4101705,0.885101,?,5,-,-,-,,
343161 (2009 KH3),0.0482,0.1346,0.4378,299.22543589276296,21.2627219354708,?,?,?,?,?,?,?,?,?,0.508617,0.78593675,0.633364,5,GreaterPatroclus,-,-,,
343896 (2011 JK8),0.0194,0.0849,0.2077,299.373889421461,11.897519760766802,?,?,?,?,?,?,?,?,?,0.332307,1.0288565,0.18461275,5,GreaterPatroclus,1971FV1,-,,
343996 (2011 QK3),0.0182,0.0899,0.2358,299.375866516107,6.28148927133526,?,?,?,?,?,?,?,?,?,0.2953515,0.916867,0.713922,5,GreaterPatroclus,-,-,,
369886 (2012 RM6),0.0392,0.0955,0.4437,299.901310362574,15.956710689826501,?,?,?,?,?,?,?,?,?,0.318022,0.585282,?,5,GreaterPatroclus,Memnon,MemnonSub,,
370105 (2001 TA132),0.0628,0.0443,0.3424,298.463714760265,28.124381846329108,0.047,?,?,?,?,?,?,?,?,0.540669,0.427361,?,5,GreaterAneas,Sarpedon,SarpedonSub,,
371911 (2008 DB47),0.0908,0.0794,0.219,295.64969143227995,38.4010279628002,?,?,?,?,?,?,?,?,?,0.505507,0.869892,?,5,-,-,-,,
376869 (2001 TQ260),0.0463,0.0556,0.0763,298.37813559586203,21.1025137714867,?,?,?,?,?,?,?,?,?,0.095374,1.455712,?,5,-,-,-,,
414468 (2009 KM14),0.0904,0.0515,0.2967,296.719899733168,37.84066399079371,?,?,?,?,?,?,?,?,?,0.3227505,0.8659285,?,5,-,Dolon,DolonSub,,
483014 (2014 UJ170),0.0482,0.0624,0.0789,298.15513631470503,22.0644294778954,?,?,?,?,?,?,?,?,?,0.348586416667,0.601624666666,?,5,-,-,-,,
491611 (2012 TX51),0.0665,0.0507,0.3006,298.098181208449,29.661782467638,?,?,?,?,?,?,?,?,?,0.1425745,0.939076,0.510611,5,GreaterAneas,Sarpedon,SarpedonSub,,
