full_name,da_p,e_p,sini_p,MeanLib,LibRange,albedo,W1Alb,W2Alb,g_mag-mean,(b - v),(u - g),(g - r),(r - i),(i - z),(Y - J),(J - Ks),(H - Ks),L,da_p-intv,da_p-left,da_p-right,e_p-intv,e_p-left,e_p-right,sini_p-intv,sini_p-left,sini_p-right,MeanLib-intv,MeanLib-left,MeanLib-right,LibRange-intv,LibRange-left,LibRange-right,albedo-intv,albedo-left,albedo-right,W1Alb-intv,W1Alb-left,W1Alb-right,W2Alb-intv,W2Alb-left,W2Alb-right,g_mag-mean-intv,g_mag-mean-left,g_mag-mean-right,(b - v)-intv,(b - v)-left,(b - v)-right,(u - g)-intv,(u - g)-left,(u - g)-right,(g - r)-intv,(g - r)-left,(g - r)-right,(r - i)-intv,(r - i)-left,(r - i)-right,(i - z)-intv,(i - z)-left,(i - z)-right,(Y - J)-intv,(Y - J)-left,(Y - J)-right,(J - Ks)-intv,(J - Ks)-left,(J - Ks)-right,(H - Ks)-intv,(H - Ks)-left,(H - Ks)-right,GreaterClan,Clan,SubClan,tax_c,Tax_ref
 29976 (1999 NE9),5.0,4.0,9.0,11.0,5.0,4.0,5.0,6.0,?,9.0,7.0,9.0,8.0,9.0,5.0,5.0,3.0,5,"(0.061, 0.0723]",0.061,0.0723,"(0.0536, 0.0659]",0.0536,0.0659,"(0.483, 0.536]",0.483,0.536,"(298.629, 299.801]",298.629,299.801,"(27.178, 32.053]",27.178,32.053000000000004,"(0.0761, 0.0873]",0.0761,0.0873,"(0.177, 0.2]",0.177,0.2,"(0.177, 0.202]",0.177,0.202,,,,"(0.802, 0.823]",0.802,0.823,"(1.4, 1.51]",1.4,1.51,"(0.6, 0.62]",0.6,0.62,"(0.245, 0.267]",0.245,0.267,"(0.122, 0.177]",0.122,0.177,"(0.279, 0.324]",0.279,0.324,"(0.531, 0.624]",0.531,0.624,"(0.135, 0.231]",0.135,0.231,GreaterAneas,Aneas,IphidamasSub,D,Hasselmann2012
 29977 (1999 NH11),4.0,3.0,7.0,12.0,3.0,3.0,?,?,?,13.0,6.0,13.0,6.0,8.0,?,?,?,5,"(0.0497, 0.061]",0.0497,0.061,"(0.0413, 0.0536]",0.0413,0.0536,"(0.379, 0.431]",0.379,0.431,"(299.801, 300.972]",299.801,300.972,"(17.428, 22.303]",17.428,22.303,"(0.0648, 0.0761]",0.0648,0.0761,,,,,,,,,,"(0.887, 0.909]",0.887,0.909,"(1.29, 1.4]",1.29,1.4,"(0.68, 0.7]",0.68,0.7,"(0.201, 0.223]",0.201,0.223,"(0.0673, 0.122]",0.0673,0.122,,,,,,,,,,GreaterPatroclus,Troilus,1988RY11Sub,,
 30498 (2000 QK100),7.0,4.0,0.0,8.0,6.0,4.0,4.0,5.0,?,4.0,8.0,3.0,5.0,9.0,?,?,?,5,"(0.0837, 0.095]",0.0837,0.095,"(0.0536, 0.0659]",0.0536,0.0659,"(0.0125, 0.0654]",0.0125,0.0654,"(295.115, 296.286]",295.115,296.286,"(32.053, 36.928]",32.053000000000004,36.928,"(0.0761, 0.0873]",0.0761,0.0873,"(0.155, 0.177]",0.155,0.177,"(0.152, 0.177]",0.152,0.177,,,,"(0.695, 0.717]",0.695,0.7170000000000001,"(1.51, 1.62]",1.51,1.62,"(0.48, 0.5]",0.48,0.5,"(0.179, 0.201]",0.179,0.201,"(0.122, 0.177]",0.122,0.177,,,,,,,,,,-,Dolon,ErichthoniosSub,,
 30499 (2000 QE169),2.0,4.0,1.0,11.0,3.0,3.0,?,?,?,11.0,8.0,11.0,7.0,9.0,?,?,?,5,"(0.027, 0.0383]",0.027000000000000003,0.0383,"(0.0536, 0.0659]",0.0536,0.0659,"(0.0654, 0.118]",0.0654,0.118,"(298.629, 299.801]",298.629,299.801,"(17.428, 22.303]",17.428,22.303,"(0.0648, 0.0761]",0.0648,0.0761,,,,,,,,,,"(0.845, 0.866]",0.845,0.866,"(1.51, 1.62]",1.51,1.62,"(0.64, 0.66]",0.64,0.66,"(0.223, 0.245]",0.223,0.245,"(0.122, 0.177]",0.122,0.177,,,,,,,,,,GreaterPatroclus,Phereclos,PhereclosSub,D,Hasselmann2012
 30504 (2000 RS80),0.0,6.0,1.0,11.0,0.0,2.0,4.0,5.0,?,9.0,6.0,8.0,8.0,11.0,?,?,?,5,"(0.00415, 0.0156]",0.00415,0.0156,"(0.0783, 0.0906]",0.0783,0.0906,"(0.0654, 0.118]",0.0654,0.118,"(298.629, 299.801]",298.629,299.801,"(2.735, 7.679]",2.735,7.6789999999999985,"(0.0535, 0.0648]",0.0535,0.0648,"(0.155, 0.177]",0.155,0.177,"(0.152, 0.177]",0.152,0.177,,,,"(0.802, 0.823]",0.802,0.823,"(1.29, 1.4]",1.29,1.4,"(0.58, 0.6]",0.58,0.6,"(0.245, 0.267]",0.245,0.267,"(0.231, 0.286]",0.231,0.28600000000000003,,,,,,,,,,GreaterPatroclus,1971FV1,-,,
 30505 (2000 RW82),3.0,7.0,8.0,12.0,4.0,3.0,3.0,4.0,?,12.0,8.0,11.0,9.0,9.0,?,?,?,5,"(0.0383, 0.0497]",0.0383,0.0497,"(0.0906, 0.103]",0.0906,0.103,"(0.431, 0.483]",0.431,0.483,"(299.801, 300.972]",299.801,300.972,"(22.303, 27.178]",22.303,27.178,"(0.0648, 0.0761]",0.0648,0.0761,"(0.133, 0.155]",0.133,0.155,"(0.127, 0.152]",0.127,0.152,,,,"(0.866, 0.887]",0.866,0.887,"(1.51, 1.62]",1.51,1.62,"(0.64, 0.66]",0.64,0.66,"(0.267, 0.29]",0.267,0.29,"(0.122, 0.177]",0.122,0.177,,,,,,,,,,GreaterPatroclus,Memnon,MemnonSub,D,Hasselmann2012
 30506 (2000 RO85),6.0,4.0,6.0,9.0,7.0,2.0,3.0,4.0,?,?,?,?,?,?,?,?,?,5,"(0.0723, 0.0837]",0.0723,0.0837,"(0.0536, 0.0659]",0.0536,0.0659,"(0.327, 0.379]",0.327,0.379,"(296.286, 297.458]",296.286,297.458,"(36.928, 41.803]",36.928,41.803,"(0.0535, 0.0648]",0.0535,0.0648,"(0.133, 0.155]",0.133,0.155,"(0.127, 0.152]",0.127,0.152,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,1990VU1,-,,
 30698 Hippokoon (2299 T-3),5.0,0.0,2.0,10.0,4.0,6.0,6.0,6.0,?,7.0,7.0,6.0,5.0,6.0,?,?,?,5,"(0.061, 0.0723]",0.061,0.0723,"(0.00412, 0.0166]",0.00412,0.0166,"(0.118, 0.17]",0.118,0.17,"(297.458, 298.629]",297.458,298.629,"(22.303, 27.178]",22.303,27.178,"(0.0986, 0.11]",0.0986,0.11,"(0.2, 0.222]",0.2,0.222,"(0.177, 0.202]",0.177,0.202,,,,"(0.759, 0.781]",0.759,0.7809999999999999,"(1.4, 1.51]",1.4,1.51,"(0.54, 0.56]",0.54,0.56,"(0.179, 0.201]",0.179,0.201,"(-0.042, 0.0127]",-0.042,0.0127,,,,,,,,,,GreaterAneas,Sarpedon,HippokoonSub,D,Fornasier2007
 30704 Phegeus (3250 T-3),7.0,0.0,4.0,8.0,7.0,5.0,4.0,5.0,?,?,?,?,?,?,?,?,?,5,"(0.0837, 0.095]",0.0837,0.095,"(0.00412, 0.0166]",0.00412,0.0166,"(0.222, 0.274]",0.222,0.274,"(295.115, 296.286]",295.115,296.286,"(36.928, 41.803]",36.928,41.803,"(0.0873, 0.0986]",0.0873,0.0986,"(0.155, 0.177]",0.155,0.177,"(0.152, 0.177]",0.152,0.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,Dolon,DolonSub,,
 30705 Idaios (3365 T-3),6.0,3.0,6.0,10.0,5.0,3.0,3.0,4.0,7.0,8.0,8.0,8.0,10.0,8.0,?,?,?,5,"(0.0723, 0.0837]",0.0723,0.0837,"(0.0413, 0.0536]",0.0413,0.0536,"(0.327, 0.379]",0.327,0.379,"(297.458, 298.629]",297.458,298.629,"(27.178, 32.053]",27.178,32.053000000000004,"(0.0648, 0.0761]",0.0648,0.0761,"(0.133, 0.155]",0.133,0.155,"(0.127, 0.152]",0.127,0.152,"(17.669, 17.928]",17.669,17.928,"(0.781, 0.802]",0.7809999999999999,0.802,"(1.51, 1.62]",1.51,1.62,"(0.58, 0.6]",0.58,0.6,"(0.29, 0.312]",0.29,0.312,"(0.0673, 0.122]",0.0673,0.122,,,,,,,,,,-,1990VU1,IdaiosSub,D,Hasselmann2012
 30708 Echepolos (4101 T-3),5.0,3.0,7.0,11.0,4.0,3.0,3.0,4.0,?,8.0,6.0,7.0,6.0,10.0,?,?,?,5,"(0.061, 0.0723]",0.061,0.0723,"(0.0413, 0.0536]",0.0413,0.0536,"(0.379, 0.431]",0.379,0.431,"(298.629, 299.801]",298.629,299.801,"(22.303, 27.178]",22.303,27.178,"(0.0648, 0.0761]",0.0648,0.0761,"(0.133, 0.155]",0.133,0.155,"(0.127, 0.152]",0.127,0.152,,,,"(0.781, 0.802]",0.7809999999999999,0.802,"(1.29, 1.4]",1.29,1.4,"(0.56, 0.58]",0.56,0.58,"(0.201, 0.223]",0.201,0.223,"(0.177, 0.231]",0.177,0.231,,,,,,,,,,GreaterPatroclus,-,-,,
 30791 (1988 RY11),4.0,5.0,7.0,11.0,4.0,6.0,6.0,7.0,?,?,?,?,?,?,?,?,?,5,"(0.0497, 0.061]",0.0497,0.061,"(0.0659, 0.0783]",0.0659,0.0783,"(0.379, 0.431]",0.379,0.431,"(298.629, 299.801]",298.629,299.801,"(22.303, 27.178]",22.303,27.178,"(0.0986, 0.11]",0.0986,0.11,"(0.2, 0.222]",0.2,0.222,"(0.202, 0.226]",0.202,0.226,,,,,,,,,,,,,,,,,,,,,,,,,,,,GreaterPatroclus,Troilus,1988RY11Sub,,
 30806 (1989 UP5),3.0,5.0,0.0,11.0,2.0,9.0,?,?,?,7.0,7.0,6.0,7.0,9.0,?,?,?,5,"(0.0383, 0.0497]",0.0383,0.0497,"(0.0659, 0.0783]",0.0659,0.0783,"(0.0125, 0.0654]",0.0125,0.0654,"(298.629, 299.801]",298.629,299.801,"(12.554, 17.428]",12.554,17.428,"(0.132, 0.144]",0.132,0.14400000000000002,,,,,,,,,,"(0.759, 0.781]",0.759,0.7809999999999999,"(1.4, 1.51]",1.4,1.51,"(0.54, 0.56]",0.54,0.56,"(0.223, 0.245]",0.223,0.245,"(0.122, 0.177]",0.122,0.177,,,,,,,,,,GreaterPatroclus,Phereclos,PandarusSub,,
 30807 (1989 UQ5),7.0,1.0,1.0,8.0,7.0,4.0,?,?,?,9.0,7.0,8.0,8.0,9.0,?,?,?,5,"(0.0837, 0.095]",0.0837,0.095,"(0.0166, 0.029]",0.0166,0.029,"(0.0654, 0.118]",0.0654,0.118,"(295.115, 296.286]",295.115,296.286,"(36.928, 41.803]",36.928,41.803,"(0.0761, 0.0873]",0.0761,0.0873,,,,,,,,,,"(0.802, 0.823]",0.802,0.823,"(1.4, 1.51]",1.4,1.51,"(0.58, 0.6]",0.58,0.6,"(0.245, 0.267]",0.245,0.267,"(0.122, 0.177]",0.122,0.177,,,,,,,,,,GreaterAneas,1989UQ5,-,D,Hasselmann2012
 30942 Helicaon (1994 CX13),5.0,6.0,6.0,10.0,6.0,1.0,6.0,7.0,?,?,?,?,?,?,?,?,?,5,"(0.061, 0.0723]",0.061,0.0723,"(0.0783, 0.0906]",0.0783,0.0906,"(0.327, 0.379]",0.327,0.379,"(297.458, 298.629]",297.458,298.629,"(32.053, 36.928]",32.053000000000004,36.928,"(0.0423, 0.0535]",0.0423,0.0535,"(0.2, 0.222]",0.2,0.222,"(0.202, 0.226]",0.202,0.226,,,,,,,,,,,,,,,,,,,,,,,,,,,,GreaterAneas,Aneas,HelicaonSub,,
 31037 Mydon (1996 HZ25),3.0,11.0,2.0,9.0,3.0,4.0,?,?,?,8.0,9.0,7.0,8.0,10.0,6.0,7.0,4.0,5,"(0.0383, 0.0497]",0.0383,0.0497,"(0.14, 0.152]",0.14,0.152,"(0.118, 0.17]",0.118,0.17,"(296.286, 297.458]",296.286,297.458,"(17.428, 22.303]",17.428,22.303,"(0.0761, 0.0873]",0.0761,0.0873,,,,,,,,,,"(0.781, 0.802]",0.7809999999999999,0.802,"(1.62, 1.73]",1.62,1.73,"(0.56, 0.58]",0.56,0.58,"(0.245, 0.267]",0.245,0.267,"(0.177, 0.231]",0.177,0.231,"(0.324, 0.369]",0.324,0.369,"(0.716, 0.809]",0.716,0.809,"(0.231, 0.328]",0.231,0.328,-,Khryses,-,,
 31342 (1998 MU31),1.0,3.0,7.0,12.0,0.0,3.0,3.0,4.0,?,?,?,?,?,?,?,?,?,5,"(0.0156, 0.027]",0.0156,0.027000000000000003,"(0.0413, 0.0536]",0.0413,0.0536,"(0.379, 0.431]",0.379,0.431,"(299.801, 300.972]",299.801,300.972,"(2.735, 7.679]",2.735,7.6789999999999985,"(0.0648, 0.0761]",0.0648,0.0761,"(0.133, 0.155]",0.133,0.155,"(0.127, 0.152]",0.127,0.152,,,,,,,,,,,,,,,,,,,,,,,,,,,,GreaterPatroclus,-,-,,
 31344 (1998 OM12),11.0,2.0,2.0,3.0,11.0,1.0,3.0,4.0,?,13.0,6.0,12.0,5.0,8.0,?,?,?,5,"(0.129, 0.14]",0.129,0.14,"(0.029, 0.0413]",0.029,0.0413,"(0.118, 0.17]",0.118,0.17,"(289.258, 290.429]",289.258,290.4290000000001,"(56.428, 61.303]",56.428,61.303,"(0.0423, 0.0535]",0.0423,0.0535,"(0.133, 0.155]",0.133,0.155,"(0.127, 0.152]",0.127,0.152,,,,"(0.887, 0.909]",0.887,0.909,"(1.29, 1.4]",1.29,1.4,"(0.66, 0.68]",0.66,0.68,"(0.179, 0.201]",0.179,0.201,"(0.0673, 0.122]",0.0673,0.122,,,,,,,,,,GreaterAstyanax,Astyanax,-,,
 31806 (1999 NE11),1.0,4.0,10.0,13.0,2.0,3.0,3.0,4.0,?,?,?,?,?,?,?,?,?,5,"(0.0156, 0.027]",0.0156,0.027000000000000003,"(0.0536, 0.0659]",0.0536,0.0659,"(0.536, 0.588]",0.536,0.588,"(300.972, 302.143]",300.972,302.143,"(12.554, 17.428]",12.554,17.428,"(0.0648, 0.0761]",0.0648,0.0761,"(0.133, 0.155]",0.133,0.155,"(0.127, 0.152]",0.127,0.152,,,,,,,,,,,,,,,,,,,,,,,,,,,,GreaterPatroclus,Memnon,AmphiosSub,,
 31814 (1999 RW70),9.0,1.0,1.0,6.0,9.0,4.0,?,?,?,9.0,7.0,9.0,9.0,10.0,?,?,?,5,"(0.106, 0.118]",0.106,0.118,"(0.0166, 0.029]",0.0166,0.029,"(0.0654, 0.118]",0.0654,0.118,"(292.772, 293.943]",292.772,293.943,"(46.678, 51.553]",46.678,51.553,"(0.0761, 0.0873]",0.0761,0.0873,,,,,,,,,,"(0.802, 0.823]",0.802,0.823,"(1.4, 1.51]",1.4,1.51,"(0.6, 0.62]",0.6,0.62,"(0.267, 0.29]",0.267,0.29,"(0.177, 0.231]",0.177,0.231,,,,,,,,,,GreaterAstyanax,Helenos,-,,
 31819 (1999 RS150),9.0,2.0,4.0,5.0,10.0,2.0,4.0,5.0,?,12.0,7.0,11.0,8.0,8.0,5.0,7.0,5.0,5,"(0.106, 0.118]",0.106,0.118,"(0.029, 0.0413]",0.029,0.0413,"(0.222, 0.274]",0.222,0.274,"(291.601, 292.772]",291.601,292.772,"(51.553, 56.428]",51.553,56.428,"(0.0535, 0.0648]",0.0535,0.0648,"(0.155, 0.177]",0.155,0.177,"(0.152, 0.177]",0.152,0.177,,,,"(0.866, 0.887]",0.866,0.887,"(1.4, 1.51]",1.4,1.51,"(0.64, 0.66]",0.64,0.66,"(0.245, 0.267]",0.245,0.267,"(0.0673, 0.122]",0.0673,0.122,"(0.279, 0.324]",0.279,0.324,"(0.716, 0.809]",0.716,0.809,"(0.328, 0.424]",0.328,0.424,GreaterAstyanax,-,-,,
 31820 (1999 RT186),8.0,4.0,0.0,7.0,8.0,5.0,5.0,6.0,?,?,?,?,?,?,?,?,?,5,"(0.095, 0.106]",0.095,0.106,"(0.0536, 0.0659]",0.0536,0.0659,"(0.0125, 0.0654]",0.0125,0.0654,"(293.943, 295.115]",293.943,295.115,"(41.803, 46.678]",41.803,46.678,"(0.0873, 0.0986]",0.0873,0.0986,"(0.177, 0.2]",0.177,0.2,"(0.177, 0.202]",0.177,0.202,,,,,,,,,,,,,,,,,,,,,,,,,,,,GreaterAneas,1994CO,-,D,Fornasier2007
 31821 (1999 RK225),2.0,0.0,3.0,12.0,1.0,4.0,4.0,5.0,?,?,?,?,?,?,?,?,?,5,"(0.027, 0.0383]",0.027000000000000003,0.0383,"(0.00412, 0.0166]",0.00412,0.0166,"(0.17, 0.222]",0.17,0.222,"(299.801, 300.972]",299.801,300.972,"(7.679, 12.554]",7.6789999999999985,12.554,"(0.0761, 0.0873]",0.0761,0.0873,"(0.155, 0.177]",0.155,0.177,"(0.152, 0.177]",0.152,0.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,D,Fornasier2007
 32339 (2000 QA88),1.0,11.0,5.0,10.0,1.0,2.0,2.0,3.0,?,9.0,7.0,8.0,7.0,9.0,?,?,?,5,"(0.0156, 0.027]",0.0156,0.027000000000000003,"(0.14, 0.152]",0.14,0.152,"(0.274, 0.327]",0.274,0.327,"(297.458, 298.629]",297.458,298.629,"(7.679, 12.554]",7.6789999999999985,12.554,"(0.0535, 0.0648]",0.0535,0.0648,"(0.111, 0.133]",0.111,0.133,"(0.102, 0.127]",0.102,0.127,,,,"(0.802, 0.823]",0.802,0.823,"(1.4, 1.51]",1.4,1.51,"(0.58, 0.6]",0.58,0.6,"(0.223, 0.245]",0.223,0.245,"(0.122, 0.177]",0.122,0.177,,,,,,,,,,GreaterPatroclus,1971FV1,LamposSub,D,Hasselmann2012
 32356 (2000 QM124),0.0,8.0,4.0,11.0,0.0,8.0,?,?,?,6.0,9.0,6.0,5.0,3.0,?,?,?,5,"(0.00415, 0.0156]",0.00415,0.0156,"(0.103, 0.115]",0.103,0.115,"(0.222, 0.274]",0.222,0.274,"(298.629, 299.801]",298.629,299.801,"(2.735, 7.679]",2.735,7.6789999999999985,"(0.121, 0.132]",0.121,0.132,,,,,,,,,,"(0.738, 0.759]",0.738,0.759,"(1.62, 1.73]",1.62,1.73,"(0.54, 0.56]",0.54,0.56,"(0.179, 0.201]",0.179,0.201,"(-0.206, -0.151]",-0.206,-0.151,,,,,,,,,,GreaterPatroclus,1971FV1,1971FV1Sub,,
 32370 (2000 QY151),6.0,0.0,2.0,9.0,6.0,2.0,?,?,?,11.0,4.0,11.0,9.0,9.0,?,?,?,5,"(0.0723, 0.0837]",0.0723,0.0837,"(0.00412, 0.0166]",0.00412,0.0166,"(0.118, 0.17]",0.118,0.17,"(296.286, 297.458]",296.286,297.458,"(32.053, 36.928]",32.053000000000004,36.928,"(0.0535, 0.0648]",0.0535,0.0648,,,,,,,,,,"(0.845, 0.866]",0.845,0.866,"(1.07, 1.18]",1.07,1.18,"(0.64, 0.66]",0.64,0.66,"(0.267, 0.29]",0.267,0.29,"(0.122, 0.177]",0.122,0.177,,,,,,,,,,GreaterAneas,Sarpedon,SarpedonSub,,
 32397 (2000 QL214),4.0,3.0,1.0,10.0,4.0,2.0,2.0,3.0,?,?,?,?,?,?,?,?,?,5,"(0.0497, 0.061]",0.0497,0.061,"(0.0413, 0.0536]",0.0413,0.0536,"(0.0654, 0.118]",0.0654,0.118,"(297.458, 298.629]",297.458,298.629,"(22.303, 27.178]",22.303,27.178,"(0.0535, 0.0648]",0.0535,0.0648,"(0.111, 0.133]",0.111,0.133,"(0.102, 0.127]",0.102,0.127,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,Asteropaios,1988RS10Sub,,
 32420 (2000 RS40),11.0,1.0,4.0,5.0,10.0,6.0,6.0,7.0,?,8.0,8.0,8.0,7.0,5.0,?,?,?,5,"(0.129, 0.14]",0.129,0.14,"(0.0166, 0.029]",0.0166,0.029,"(0.222, 0.274]",0.222,0.274,"(291.601, 292.772]",291.601,292.772,"(51.553, 56.428]",51.553,56.428,"(0.0986, 0.11]",0.0986,0.11,"(0.2, 0.222]",0.2,0.222,"(0.202, 0.226]",0.202,0.226,,,,"(0.781, 0.802]",0.7809999999999999,0.802,"(1.51, 1.62]",1.51,1.62,"(0.58, 0.6]",0.58,0.6,"(0.223, 0.245]",0.223,0.245,"(-0.0967, -0.042]",-0.0967,-0.042,,,,,,,,,,GreaterAstyanax,Astyanax,-,,
 32430 (2000 RQ83),9.0,0.0,2.0,7.0,8.0,11.0,11.0,11.0,?,?,?,?,?,?,?,?,?,5,"(0.106, 0.118]",0.106,0.118,"(0.00412, 0.0166]",0.00412,0.0166,"(0.118, 0.17]",0.118,0.17,"(293.943, 295.115]",293.943,295.115,"(41.803, 46.678]",41.803,46.678,"(0.155, 0.166]",0.155,0.166,"(0.311, 0.333]",0.311,0.333,"(0.301, 0.326]",0.301,0.326,,,,,,,,,,,,,,,,,,,,,,,,,,,,GreaterAstyanax,Astyanax,OphelestesSub,D,Fornasier2004
 32435 (2000 RZ96),6.0,7.0,7.0,9.0,7.0,3.0,3.0,4.0,?,?,?,?,?,?,?,?,?,5,"(0.0723, 0.0837]",0.0723,0.0837,"(0.0906, 0.103]",0.0906,0.103,"(0.379, 0.431]",0.379,0.431,"(296.286, 297.458]",296.286,297.458,"(36.928, 41.803]",36.928,41.803,"(0.0648, 0.0761]",0.0648,0.0761,"(0.133, 0.155]",0.133,0.155,"(0.127, 0.152]",0.127,0.152,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,1990VU1,-,,
 32437 (2000 RR97),2.0,5.0,7.0,12.0,2.0,3.0,3.0,4.0,?,?,?,?,?,?,?,?,?,5,"(0.027, 0.0383]",0.027000000000000003,0.0383,"(0.0659, 0.0783]",0.0659,0.0783,"(0.379, 0.431]",0.379,0.431,"(299.801, 300.972]",299.801,300.972,"(12.554, 17.428]",12.554,17.428,"(0.0648, 0.0761]",0.0648,0.0761,"(0.133, 0.155]",0.133,0.155,"(0.127, 0.152]",0.127,0.152,,,,,,,,,,,,,,,,,,,,,,,,,,,,GreaterPatroclus,Memnon,MemnonSub,,
 32440 (2000 RC100),7.0,1.0,10.0,9.0,9.0,2.0,2.0,3.0,?,?,?,?,?,?,?,?,?,5,"(0.0837, 0.095]",0.0837,0.095,"(0.0166, 0.029]",0.0166,0.029,"(0.536, 0.588]",0.536,0.588,"(296.286, 297.458]",296.286,297.458,"(46.678, 51.553]",46.678,51.553,"(0.0535, 0.0648]",0.0535,0.0648,"(0.111, 0.133]",0.111,0.133,"(0.102, 0.127]",0.102,0.127,,,,,,,,,,,,,,,,,,,,,,,,,,,,GreaterPatroclus,Cebriones,BitiasSub,,
 32464 (2000 SB132),3.0,5.0,8.0,12.0,4.0,2.0,5.0,6.0,?,?,?,?,?,?,?,?,?,5,"(0.0383, 0.0497]",0.0383,0.0497,"(0.0659, 0.0783]",0.0659,0.0783,"(0.431, 0.483]",0.431,0.483,"(299.801, 300.972]",299.801,300.972,"(22.303, 27.178]",22.303,27.178,"(0.0535, 0.0648]",0.0535,0.0648,"(0.177, 0.2]",0.177,0.2,"(0.177, 0.202]",0.177,0.202,,,,,,,,,,,,,,,,,,,,,,,,,,,,GreaterPatroclus,Troilus,1988RY11Sub,,
 32475 (2000 SD234),1.0,3.0,9.0,13.0,1.0,3.0,0.0,2.0,11.0,?,?,?,?,?,?,?,?,5,"(0.0156, 0.027]",0.0156,0.027000000000000003,"(0.0413, 0.0536]",0.0413,0.0536,"(0.483, 0.536]",0.483,0.536,"(300.972, 302.143]",300.972,302.143,"(7.679, 12.554]",7.6789999999999985,12.554,"(0.0648, 0.0761]",0.0648,0.0761,"(0.0657, 0.0883]",0.0657,0.0883,"(0.0776, 0.102]",0.0776,0.102,"(18.703, 18.962]",18.703,18.962,,,,,,,,,,,,,,,,,,,,,,,,,GreaterPatroclus,Memnon,AmphiosSub,,
 32480 (2000 SG348),4.0,3.0,6.0,12.0,3.0,3.0,5.0,6.0,?,?,?,?,?,?,?,?,?,5,"(0.0497, 0.061]",0.0497,0.061,"(0.0413, 0.0536]",0.0413,0.0536,"(0.327, 0.379]",0.327,0.379,"(299.801, 300.972]",299.801,300.972,"(17.428, 22.303]",17.428,22.303,"(0.0648, 0.0761]",0.0648,0.0761,"(0.177, 0.2]",0.177,0.2,"(0.177, 0.202]",0.177,0.202,,,,,,,,,,,,,,,,,,,,,,,,,,,,GreaterPatroclus,Troilus,1988RY11Sub,,
 32482 (2000 ST354),5.0,2.0,3.0,9.0,6.0,6.0,6.0,7.0,?,6.0,8.0,5.0,6.0,8.0,?,?,?,5,"(0.061, 0.0723]",0.061,0.0723,"(0.029, 0.0413]",0.029,0.0413,"(0.17, 0.222]",0.17,0.222,"(296.286, 297.458]",296.286,297.458,"(32.053, 36.928]",32.053000000000004,36.928,"(0.0986, 0.11]",0.0986,0.11,"(0.2, 0.222]",0.2,0.222,"(0.202, 0.226]",0.202,0.226,,,,"(0.738, 0.759]",0.738,0.759,"(1.51, 1.62]",1.51,1.62,"(0.52, 0.54]",0.52,0.54,"(0.201, 0.223]",0.201,0.223,"(0.0673, 0.122]",0.0673,0.122,,,,,,,,,,-,Dolon,DolonSub,X,Hasselmann2012
 32496 (2000 WX182),6.0,3.0,9.0,10.0,7.0,3.0,3.0,4.0,9.0,?,?,?,?,?,?,?,?,5,"(0.0723, 0.0837]",0.0723,0.0837,"(0.0413, 0.0536]",0.0413,0.0536,"(0.483, 0.536]",0.483,0.536,"(297.458, 298.629]",297.458,298.629,"(36.928, 41.803]",36.928,41.803,"(0.0648, 0.0761]",0.0648,0.0761,"(0.133, 0.155]",0.133,0.155,"(0.127, 0.152]",0.127,0.152,"(18.186, 18.445]",18.186,18.445,,,,,,,,,,,,,,,,,,,,,,,,,GreaterPatroclus,Cebriones,-,,
 32499 (2000 YS11),5.0,9.0,4.0,9.0,5.0,4.0,4.0,5.0,9.0,8.0,7.0,7.0,7.0,9.0,?,?,?,5,"(0.061, 0.0723]",0.061,0.0723,"(0.115, 0.128]",0.115,0.128,"(0.222, 0.274]",0.222,0.274,"(296.286, 297.458]",296.286,297.458,"(27.178, 32.053]",27.178,32.053000000000004,"(0.0761, 0.0873]",0.0761,0.0873,"(0.155, 0.177]",0.155,0.177,"(0.152, 0.177]",0.152,0.177,"(18.186, 18.445]",18.186,18.445,"(0.781, 0.802]",0.7809999999999999,0.802,"(1.4, 1.51]",1.4,1.51,"(0.56, 0.58]",0.56,0.58,"(0.223, 0.245]",0.223,0.245,"(0.122, 0.177]",0.122,0.177,,,,,,,,,,-,Apisaon,-,D,Hasselmann2012
 32501 (2000 YV135),0.0,5.0,9.0,13.0,1.0,3.0,3.0,4.0,?,?,?,?,?,?,?,?,?,5,"(0.00415, 0.0156]",0.00415,0.0156,"(0.0659, 0.0783]",0.0659,0.0783,"(0.483, 0.536]",0.483,0.536,"(300.972, 302.143]",300.972,302.143,"(7.679, 12.554]",7.6789999999999985,12.554,"(0.0648, 0.0761]",0.0648,0.0761,"(0.133, 0.155]",0.133,0.155,"(0.127, 0.152]",0.127,0.152,,,,,,,,,,,,,,,,,,,,,,,,,,,,GreaterPatroclus,Memnon,AmphiosSub,,
