full_name,da_p,e_p,sini_p,MeanLib,LibRange,albedo,W1Alb,W2Alb,g_mag-mean,(b - v),(u - g),(g - r),(r - i),(i - z),(Y - J),(J - Ks),(H - Ks),L,da_p-intv,da_p-left,da_p-right,e_p-intv,e_p-left,e_p-right,sini_p-intv,sini_p-left,sini_p-right,MeanLib-intv,MeanLib-left,MeanLib-right,LibRange-intv,LibRange-left,LibRange-right,albedo-intv,albedo-left,albedo-right,W1Alb-intv,W1Alb-left,W1Alb-right,W2Alb-intv,W2Alb-left,W2Alb-right,g_mag-mean-intv,g_mag-mean-left,g_mag-mean-right,(b - v)-intv,(b - v)-left,(b - v)-right,(u - g)-intv,(u - g)-left,(u - g)-right,(g - r)-intv,(g - r)-left,(g - r)-right,(r - i)-intv,(r - i)-left,(r - i)-right,(i - z)-intv,(i - z)-left,(i - z)-right,(Y - J)-intv,(Y - J)-left,(Y - J)-right,(J - Ks)-intv,(J - Ks)-left,(J - Ks)-right,(H - Ks)-intv,(H - Ks)-left,(H - Ks)-right,GreaterClan,Clan,SubClan,tax_c,Tax_ref
160135 (2000 YB131),4.0,7.0,5.0,3.0,4.0,?,?,?,?,4.0,5.0,4.0,11.0,11.0,?,?,?,4.0,"(0.0493, 0.0615]",0.0493,0.0615,"(0.08, 0.091]",0.08,0.091,"(0.28, 0.334]",0.28,0.334,"(60.436, 61.766]",60.43600000000001,61.76600000000001,"(24.536, 29.641]",24.536,29.641,,,,,,,,,,,,,"(0.787, 0.857]",0.787,0.857,"(1.347, 1.441]",1.347,1.4409999999999998,"(0.567, 0.633]",0.5670000000000001,0.633,"(0.276, 0.292]",0.276,0.292,"(0.088, 0.146]",0.08800000000000001,0.146,,,,,,,,,,-,Halaesus,-,,
160534 (1996 TA58),3.0,10.0,3.0,4.0,3.0,1.0,?,?,?,3.0,6.0,4.0,12.0,12.0,?,?,?,4.0,"(0.0371, 0.0493]",0.0371,0.0493,"(0.113, 0.124]",0.113,0.124,"(0.172, 0.226]",0.172,0.226,"(61.766, 63.096]",61.76600000000001,63.096,"(19.431, 24.536]",19.431,24.536,"(0.0365, 0.0481]",0.0365,0.0481,,,,,,,,,,"(0.718, 0.787]",0.718,0.787,"(1.441, 1.535]",1.4409999999999998,1.535,"(0.567, 0.633]",0.5670000000000001,0.633,"(0.292, 0.308]",0.292,0.308,"(0.146, 0.204]",0.146,0.204,,,,,,,,,,GreaterAchilles,Achilles,-,,
160679 (2000 DB6),5.0,3.0,4.0,4.0,5.0,3.0,?,?,?,?,?,?,?,?,4.0,3.0,?,4.0,"(0.0615, 0.0737]",0.0615,0.0737,"(0.0364, 0.0473]",0.0364,0.0473,"(0.226, 0.28]",0.226,0.28,"(61.766, 63.096]",61.76600000000001,63.096,"(29.641, 34.746]",29.641,34.746,"(0.0596, 0.0711]",0.0596,0.0711,,,,,,,,,,,,,,,,,,,,,,,,,"(0.198, 0.243]",0.198,0.243,"(0.487, 0.602]",0.487,0.602,,,,-,-,-,,
161017 (2002 EP106),9.0,2.0,2.0,7.0,8.0,6.0,?,?,?,3.0,8.0,3.0,2.0,10.0,?,?,?,4.0,"(0.11, 0.122]",0.11,0.122,"(0.0255, 0.0364]",0.0255,0.0364,"(0.119, 0.172]",0.119,0.172,"(65.757, 67.087]",65.757,67.087,"(44.956, 50.061]",44.956,50.06100000000001,"(0.0942, 0.106]",0.0942,0.106,,,,,,,,,,"(0.718, 0.787]",0.718,0.787,"(1.63, 1.724]",1.63,1.724,"(0.5, 0.567]",0.5,0.5670000000000001,"(0.132, 0.148]",0.132,0.14800000000000002,"(0.03, 0.088]",0.03,0.08800000000000001,,,,,,,,,,GreaterDiomedes,-,-,C,Hasselmann2012
161020 (2002 EK158),3.0,2.0,0.0,3.0,3.0,?,?,?,?,3.0,4.0,3.0,7.0,12.0,?,?,?,4.0,"(0.0371, 0.0493]",0.0371,0.0493,"(0.0255, 0.0364]",0.0255,0.0364,"(0.0102, 0.0648]",0.0102,0.0648,"(60.436, 61.766]",60.43600000000001,61.76600000000001,"(19.431, 24.536]",19.431,24.536,,,,,,,,,,,,,"(0.718, 0.787]",0.718,0.787,"(1.252, 1.347]",1.252,1.347,"(0.5, 0.567]",0.5,0.5670000000000001,"(0.212, 0.228]",0.212,0.228,"(0.146, 0.204]",0.146,0.204,,,,,,,,,,GreaterOdysseus,Odysseus,-,,
161024 (2002 FM7),3.0,3.0,6.0,2.0,2.0,?,?,?,?,4.0,8.0,4.0,13.0,13.0,?,?,?,4.0,"(0.0371, 0.0493]",0.0371,0.0493,"(0.0364, 0.0473]",0.0364,0.0473,"(0.334, 0.387]",0.334,0.387,"(59.105, 60.436]",59.105,60.43600000000001,"(14.326, 19.431]",14.326,19.431,,,,,,,,,,,,,"(0.787, 0.857]",0.787,0.857,"(1.63, 1.724]",1.63,1.724,"(0.567, 0.633]",0.5670000000000001,0.633,"(0.308, 0.324]",0.308,0.324,"(0.204, 0.262]",0.204,0.262,,,,,,,,,,-,1998WR10,-,,
161027 (2002 FM38),3.0,5.0,1.0,3.0,3.0,?,?,?,?,3.0,5.0,3.0,5.0,10.0,?,?,?,4.0,"(0.0371, 0.0493]",0.0371,0.0493,"(0.0582, 0.0691]",0.0582,0.0691,"(0.0648, 0.119]",0.0648,0.119,"(60.436, 61.766]",60.43600000000001,61.76600000000001,"(19.431, 24.536]",19.431,24.536,,,,,,,,,,,,,"(0.718, 0.787]",0.718,0.787,"(1.347, 1.441]",1.347,1.4409999999999998,"(0.5, 0.567]",0.5,0.5670000000000001,"(0.18, 0.196]",0.18,0.196,"(0.03, 0.088]",0.03,0.08800000000000001,,,,,,,,,,GreaterOdysseus,Odysseus,-,,
161044 (2002 GG181),4.0,1.0,3.0,3.0,3.0,7.0,?,?,?,3.0,6.0,3.0,9.0,10.0,?,?,?,4.0,"(0.0493, 0.0615]",0.0493,0.0615,"(0.0146, 0.0255]",0.0146,0.0255,"(0.172, 0.226]",0.172,0.226,"(60.436, 61.766]",60.43600000000001,61.76600000000001,"(19.431, 24.536]",19.431,24.536,"(0.106, 0.117]",0.106,0.117,,,,,,,,,,"(0.718, 0.787]",0.718,0.787,"(1.441, 1.535]",1.4409999999999998,1.535,"(0.5, 0.567]",0.5,0.5670000000000001,"(0.244, 0.26]",0.244,0.26,"(0.03, 0.088]",0.03,0.08800000000000001,,,,,,,,,,GreaterOdysseus,Odysseus,-,,
162811 (2001 AG51),5.0,0.0,1.0,4.0,4.0,?,?,?,?,3.0,5.0,3.0,4.0,10.0,?,?,?,4.0,"(0.0615, 0.0737]",0.0615,0.0737,"(0.00354, 0.0146]",0.00354,0.0146,"(0.0648, 0.119]",0.0648,0.119,"(61.766, 63.096]",61.76600000000001,63.096,"(24.536, 29.641]",24.536,29.641,,,,,,,,,,,,,"(0.718, 0.787]",0.718,0.787,"(1.347, 1.441]",1.347,1.4409999999999998,"(0.5, 0.567]",0.5,0.5670000000000001,"(0.164, 0.18]",0.16399999999999998,0.18,"(0.03, 0.088]",0.03,0.08800000000000001,,,,,,,,,,GreaterTelamon,-,-,,
162822 (2001 BD49),3.0,2.0,7.0,2.0,3.0,3.0,?,?,?,4.0,8.0,4.0,10.0,12.0,?,?,?,4.0,"(0.0371, 0.0493]",0.0371,0.0493,"(0.0255, 0.0364]",0.0255,0.0364,"(0.387, 0.441]",0.387,0.441,"(59.105, 60.436]",59.105,60.43600000000001,"(19.431, 24.536]",19.431,24.536,"(0.0596, 0.0711]",0.0596,0.0711,,,,,,,,,,"(0.787, 0.857]",0.787,0.857,"(1.63, 1.724]",1.63,1.724,"(0.567, 0.633]",0.5670000000000001,0.633,"(0.26, 0.276]",0.26,0.276,"(0.146, 0.204]",0.146,0.204,,,,,,,,,,-,1998WR10,-,D,Hasselmann2012
162861 (2001 DY103),0.0,10.0,8.0,2.0,0.0,3.0,?,?,?,4.0,0.0,4.0,14.0,9.0,?,?,?,4.0,"(0.000442, 0.0128]",0.000442,0.0128,"(0.113, 0.124]",0.113,0.124,"(0.441, 0.495]",0.441,0.495,"(59.105, 60.436]",59.105,60.43600000000001,"(4.045, 9.221]",4.045,9.221,"(0.0596, 0.0711]",0.0596,0.0711,,,,,,,,,,"(0.787, 0.857]",0.787,0.857,"(0.874, 0.969]",0.8740000000000001,0.969,"(0.567, 0.633]",0.5670000000000001,0.633,"(0.324, 0.34]",0.324,0.34,"(-0.028, 0.03]",-0.028,0.03,,,,,,,,,,GreaterAchilles,1991EL,-,,
163155 (2002 CL130),4.0,1.0,1.0,4.0,4.0,6.0,?,?,?,3.0,6.0,3.0,4.0,11.0,?,?,?,4.0,"(0.0493, 0.0615]",0.0493,0.0615,"(0.0146, 0.0255]",0.0146,0.0255,"(0.0648, 0.119]",0.0648,0.119,"(61.766, 63.096]",61.76600000000001,63.096,"(24.536, 29.641]",24.536,29.641,"(0.0942, 0.106]",0.0942,0.106,,,,,,,,,,"(0.718, 0.787]",0.718,0.787,"(1.441, 1.535]",1.4409999999999998,1.535,"(0.5, 0.567]",0.5,0.5670000000000001,"(0.164, 0.18]",0.16399999999999998,0.18,"(0.088, 0.146]",0.08800000000000001,0.146,,,,,,,,,,GreaterTelamon,Kalchas,-,,
163702 (2003 FR72),8.0,3.0,5.0,5.0,7.0,8.0,?,?,?,3.0,5.0,3.0,5.0,12.0,?,?,?,4.0,"(0.098, 0.11]",0.098,0.11,"(0.0364, 0.0473]",0.0364,0.0473,"(0.28, 0.334]",0.28,0.334,"(63.096, 64.427]",63.096,64.42699999999999,"(39.851, 44.956]",39.851,44.956,"(0.117, 0.129]",0.117,0.129,,,,,,,,,,"(0.718, 0.787]",0.718,0.787,"(1.347, 1.441]",1.347,1.4409999999999998,"(0.5, 0.567]",0.5,0.5670000000000001,"(0.18, 0.196]",0.18,0.196,"(0.146, 0.204]",0.146,0.204,,,,,,,,,,GreaterHektor,Hektor,-,,
166148 (2002 EU14),0.0,9.0,7.0,2.0,0.0,1.0,?,?,?,3.0,5.0,3.0,8.0,11.0,?,?,?,4.0,"(0.000442, 0.0128]",0.000442,0.0128,"(0.102, 0.113]",0.102,0.113,"(0.387, 0.441]",0.387,0.441,"(59.105, 60.436]",59.105,60.43600000000001,"(4.045, 9.221]",4.045,9.221,"(0.0365, 0.0481]",0.0365,0.0481,,,,,,,,,,"(0.718, 0.787]",0.718,0.787,"(1.347, 1.441]",1.347,1.4409999999999998,"(0.5, 0.567]",0.5,0.5670000000000001,"(0.228, 0.244]",0.228,0.244,"(0.088, 0.146]",0.08800000000000001,0.146,,,,,,,,,,GreaterAchilles,1991EL,-,,
166285 (2002 GY127),7.0,3.0,1.0,6.0,6.0,?,?,?,?,1.0,6.0,1.0,4.0,9.0,?,?,?,4.0,"(0.0858, 0.098]",0.0858,0.098,"(0.0364, 0.0473]",0.0364,0.0473,"(0.0648, 0.119]",0.0648,0.119,"(64.427, 65.757]",64.42699999999999,65.757,"(34.746, 39.851]",34.746,39.851,,,,,,,,,,,,,"(0.579, 0.649]",0.579,0.649,"(1.441, 1.535]",1.4409999999999998,1.535,"(0.367, 0.433]",0.3670000000000001,0.433,"(0.164, 0.18]",0.16399999999999998,0.18,"(-0.028, 0.03]",-0.028,0.03,,,,,,,,,,GreaterDiomedes,Philoctetes,-,,
168033 (2005 JJ143),3.0,10.0,1.0,4.0,2.0,4.0,?,?,?,2.0,8.0,2.0,5.0,10.0,?,?,?,4.0,"(0.0371, 0.0493]",0.0371,0.0493,"(0.113, 0.124]",0.113,0.124,"(0.0648, 0.119]",0.0648,0.119,"(61.766, 63.096]",61.76600000000001,63.096,"(14.326, 19.431]",14.326,19.431,"(0.0711, 0.0827]",0.0711,0.0827,,,,,,,,,,"(0.649, 0.718]",0.649,0.718,"(1.63, 1.724]",1.63,1.724,"(0.433, 0.5]",0.433,0.5,"(0.18, 0.196]",0.18,0.196,"(0.03, 0.088]",0.03,0.08800000000000001,,,,,,,,,,GreaterNestor,Nestor,-,,
168364 (1996 TZ19),1.0,7.0,3.0,3.0,1.0,?,?,?,?,4.0,3.0,4.0,5.0,10.0,?,?,?,4.0,"(0.0128, 0.025]",0.0128,0.025,"(0.08, 0.091]",0.08,0.091,"(0.172, 0.226]",0.172,0.226,"(60.436, 61.766]",60.43600000000001,61.76600000000001,"(9.221, 14.326]",9.221,14.326,,,,,,,,,,,,,"(0.787, 0.857]",0.787,0.857,"(1.158, 1.252]",1.158,1.252,"(0.567, 0.633]",0.5670000000000001,0.633,"(0.18, 0.196]",0.18,0.196,"(0.03, 0.088]",0.03,0.08800000000000001,,,,,,,,,,GreaterAchilles,Epeios,-,,
173086 Nireus (2007 RS8),7.0,4.0,5.0,6.0,8.0,4.0,?,?,?,?,?,?,?,?,8.0,2.0,?,4.0,"(0.0858, 0.098]",0.0858,0.098,"(0.0473, 0.0582]",0.0473,0.0582,"(0.28, 0.334]",0.28,0.334,"(64.427, 65.757]",64.42699999999999,65.757,"(44.956, 50.061]",44.956,50.06100000000001,"(0.0711, 0.0827]",0.0711,0.0827,,,,,,,,,,,,,,,,,,,,,,,,,"(0.375, 0.42]",0.375,0.42,"(0.372, 0.487]",0.3720000000000001,0.487,,,,GreaterHektor,Thersites,-,,
190268 (2007 XU3),4.0,7.0,5.0,4.0,4.0,2.0,?,?,?,?,?,?,?,?,4.0,2.0,?,4.0,"(0.0493, 0.0615]",0.0493,0.0615,"(0.08, 0.091]",0.08,0.091,"(0.28, 0.334]",0.28,0.334,"(61.766, 63.096]",61.76600000000001,63.096,"(24.536, 29.641]",24.536,29.641,"(0.0481, 0.0596]",0.0481,0.0596,,,,,,,,,,,,,,,,,,,,,,,,,"(0.198, 0.243]",0.198,0.243,"(0.372, 0.487]",0.3720000000000001,0.487,,,,-,Halaesus,-,,
195104 (2002 CN130),4.0,3.0,9.0,2.0,4.0,?,?,?,?,?,?,?,?,?,8.0,5.0,?,4.0,"(0.0493, 0.0615]",0.0493,0.0615,"(0.0364, 0.0473]",0.0364,0.0473,"(0.495, 0.549]",0.495,0.5489999999999999,"(59.105, 60.436]",59.105,60.43600000000001,"(24.536, 29.641]",24.536,29.641,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0.375, 0.42]",0.375,0.42,"(0.717, 0.832]",0.7170000000000001,0.8320000000000001,,,,-,-,-,,
200023 (2007 OU6),8.0,6.0,4.0,6.0,8.0,5.0,?,?,?,?,?,?,?,?,9.0,3.0,?,4.0,"(0.098, 0.11]",0.098,0.11,"(0.0691, 0.08]",0.0691,0.08,"(0.226, 0.28]",0.226,0.28,"(64.427, 65.757]",64.42699999999999,65.757,"(44.956, 50.061]",44.956,50.06100000000001,"(0.0827, 0.0942]",0.0827,0.0942,,,,,,,,,,,,,,,,,,,,,,,,,"(0.42, 0.464]",0.42,0.464,"(0.487, 0.602]",0.487,0.602,,,,GreaterHektor,Thersites,-,,
202752 (2007 PX30),6.0,11.0,6.0,5.0,5.0,4.0,?,?,?,?,?,?,?,?,9.0,1.0,?,4.0,"(0.0737, 0.0858]",0.0737,0.0858,"(0.124, 0.135]",0.124,0.135,"(0.334, 0.387]",0.334,0.387,"(63.096, 64.427]",63.096,64.42699999999999,"(29.641, 34.746]",29.641,34.746,"(0.0711, 0.0827]",0.0711,0.0827,,,,,,,,,,,,,,,,,,,,,,,,,"(0.42, 0.464]",0.42,0.464,"(0.257, 0.372]",0.257,0.3720000000000001,,,,GreaterNestor,-,-,,
204911 (2008 QE5),4.0,4.0,4.0,4.0,4.0,3.0,?,?,?,?,?,?,?,?,5.0,3.0,?,4.0,"(0.0493, 0.0615]",0.0493,0.0615,"(0.0473, 0.0582]",0.0473,0.0582,"(0.226, 0.28]",0.226,0.28,"(61.766, 63.096]",61.76600000000001,63.096,"(24.536, 29.641]",24.536,29.641,"(0.0596, 0.0711]",0.0596,0.0711,,,,,,,,,,,,,,,,,,,,,,,,,"(0.243, 0.287]",0.243,0.287,"(0.487, 0.602]",0.487,0.602,,,,GreaterTelamon,Theoklymenos,MakhaonSub,,
207749 (2007 RC286),7.0,5.0,7.0,5.0,8.0,3.0,?,?,?,?,?,?,?,?,10.0,4.0,?,4.0,"(0.0858, 0.098]",0.0858,0.098,"(0.0582, 0.0691]",0.0582,0.0691,"(0.387, 0.441]",0.387,0.441,"(63.096, 64.427]",63.096,64.42699999999999,"(44.956, 50.061]",44.956,50.06100000000001,"(0.0596, 0.0711]",0.0596,0.0711,,,,,,,,,,,,,,,,,,,,,,,,,"(0.464, 0.508]",0.464,0.508,"(0.602, 0.717]",0.602,0.7170000000000001,,,,GreaterAjax,Ajax,2002cq134Sub,,
224020 (2005 JL160),9.0,2.0,8.0,6.0,9.0,?,?,?,?,?,?,?,?,?,9.0,3.0,?,4.0,"(0.11, 0.122]",0.11,0.122,"(0.0255, 0.0364]",0.0255,0.0364,"(0.441, 0.495]",0.441,0.495,"(64.427, 65.757]",64.42699999999999,65.757,"(50.061, 55.166]",50.06100000000001,55.166,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0.42, 0.464]",0.42,0.464,"(0.487, 0.602]",0.487,0.602,,,,GreaterHektor,Hektor,-,,
226027 (2002 EK127),1.0,4.0,9.0,1.0,2.0,6.0,?,?,?,?,?,?,?,?,7.0,5.0,?,4.0,"(0.0128, 0.025]",0.0128,0.025,"(0.0473, 0.0582]",0.0473,0.0582,"(0.495, 0.549]",0.495,0.5489999999999999,"(57.775, 59.105]",57.775,59.105,"(14.326, 19.431]",14.326,19.431,"(0.0942, 0.106]",0.0942,0.106,,,,,,,,,,,,,,,,,,,,,,,,,"(0.331, 0.375]",0.331,0.375,"(0.717, 0.832]",0.7170000000000001,0.8320000000000001,,,,-,Stentor,-,,
233925 (2009 UL2),4.0,9.0,4.0,4.0,4.0,4.0,?,?,?,?,?,?,?,?,9.0,7.0,?,4.0,"(0.0493, 0.0615]",0.0493,0.0615,"(0.102, 0.113]",0.102,0.113,"(0.226, 0.28]",0.226,0.28,"(61.766, 63.096]",61.76600000000001,63.096,"(24.536, 29.641]",24.536,29.641,"(0.0711, 0.0827]",0.0711,0.0827,,,,,,,,,,,,,,,,,,,,,,,,,"(0.42, 0.464]",0.42,0.464,"(0.948, 1.063]",0.948,1.063,,,,GreaterNestor,Eurymedon,-,,
243484 (2009 TA23),5.0,2.0,3.0,3.0,4.0,3.0,?,?,?,?,?,?,?,?,5.0,2.0,?,4.0,"(0.0615, 0.0737]",0.0615,0.0737,"(0.0255, 0.0364]",0.0255,0.0364,"(0.172, 0.226]",0.172,0.226,"(60.436, 61.766]",60.43600000000001,61.76600000000001,"(24.536, 29.641]",24.536,29.641,"(0.0596, 0.0711]",0.0596,0.0711,,,,,,,,,,,,,,,,,,,,,,,,,"(0.243, 0.287]",0.243,0.287,"(0.372, 0.487]",0.3720000000000001,0.487,,,,GreaterTelamon,Theoklymenos,-,,
246147 (2007 PM16),3.0,5.0,5.0,3.0,3.0,5.0,?,?,?,?,?,?,?,?,5.0,9.0,?,4.0,"(0.0371, 0.0493]",0.0371,0.0493,"(0.0582, 0.0691]",0.0582,0.0691,"(0.28, 0.334]",0.28,0.334,"(60.436, 61.766]",60.43600000000001,61.76600000000001,"(19.431, 24.536]",19.431,24.536,"(0.0827, 0.0942]",0.0827,0.0942,,,,,,,,,,,,,,,,,,,,,,,,,"(0.243, 0.287]",0.243,0.287,"(1.178, 1.293]",1.178,1.293,,,,-,-,-,,
252173 (2001 DL10),0.0,6.0,3.0,2.0,0.0,?,?,?,?,?,?,?,?,?,0.0,4.0,?,4.0,"(0.000442, 0.0128]",0.000442,0.0128,"(0.0691, 0.08]",0.0691,0.08,"(0.172, 0.226]",0.172,0.226,"(59.105, 60.436]",59.105,60.43600000000001,"(4.045, 9.221]",4.045,9.221,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0.0206, 0.0656]",0.0206,0.0656,"(0.602, 0.717]",0.602,0.7170000000000001,,,,-,Ulysses,-,,
254669 (2005 LO19),4.0,3.0,5.0,3.0,4.0,3.0,?,?,?,?,?,?,?,?,8.0,2.0,?,4.0,"(0.0493, 0.0615]",0.0493,0.0615,"(0.0364, 0.0473]",0.0364,0.0473,"(0.28, 0.334]",0.28,0.334,"(60.436, 61.766]",60.43600000000001,61.76600000000001,"(24.536, 29.641]",24.536,29.641,"(0.0596, 0.0711]",0.0596,0.0711,,,,,,,,,,,,,,,,,,,,,,,,,"(0.375, 0.42]",0.375,0.42,"(0.372, 0.487]",0.3720000000000001,0.487,,,,-,-,-,,
254679 (2005 LU50),2.0,6.0,3.0,3.0,2.0,?,?,?,?,?,?,?,?,?,14.0,5.0,2.0,4.0,"(0.025, 0.0371]",0.025,0.0371,"(0.0691, 0.08]",0.0691,0.08,"(0.172, 0.226]",0.172,0.226,"(60.436, 61.766]",60.43600000000001,61.76600000000001,"(14.326, 19.431]",14.326,19.431,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0.641, 0.685]",0.6409999999999999,0.685,"(0.717, 0.832]",0.7170000000000001,0.8320000000000001,"(-0.169, -0.0872]",-0.16899999999999998,-0.0872,-,Halitherses,-,,
257405 (2009 SG330),2.0,8.0,6.0,3.0,2.0,?,?,?,?,?,?,?,?,?,9.0,3.0,?,4.0,"(0.025, 0.0371]",0.025,0.0371,"(0.091, 0.102]",0.091,0.102,"(0.334, 0.387]",0.334,0.387,"(60.436, 61.766]",60.43600000000001,61.76600000000001,"(14.326, 19.431]",14.326,19.431,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0.42, 0.464]",0.42,0.464,"(0.487, 0.602]",0.487,0.602,,,,-,Halaesus,-,,
264154 (2009 VA107),6.0,0.0,5.0,4.0,5.0,3.0,?,?,?,?,?,?,?,?,6.0,5.0,?,4.0,"(0.0737, 0.0858]",0.0737,0.0858,"(0.00354, 0.0146]",0.00354,0.0146,"(0.28, 0.334]",0.28,0.334,"(61.766, 63.096]",61.76600000000001,63.096,"(29.641, 34.746]",29.641,34.746,"(0.0596, 0.0711]",0.0596,0.0711,,,,,,,,,,,,,,,,,,,,,,,,,"(0.287, 0.331]",0.287,0.331,"(0.717, 0.832]",0.7170000000000001,0.8320000000000001,,,,-,Polypoites,-,,
264155 (2009 VJ109),8.0,5.0,6.0,7.0,9.0,1.0,?,?,?,?,?,?,?,?,6.0,7.0,?,4.0,"(0.098, 0.11]",0.098,0.11,"(0.0582, 0.0691]",0.0582,0.0691,"(0.334, 0.387]",0.334,0.387,"(65.757, 67.087]",65.757,67.087,"(50.061, 55.166]",50.06100000000001,55.166,"(0.0365, 0.0481]",0.0365,0.0481,,,,,,,,,,,,,,,,,,,,,,,,,"(0.287, 0.331]",0.287,0.331,"(0.948, 1.063]",0.948,1.063,,,,GreaterHektor,Thersites,-,,
266869 (2009 UZ151),7.0,7.0,6.0,6.0,7.0,5.0,?,?,?,?,?,?,?,?,8.0,5.0,?,4.0,"(0.0858, 0.098]",0.0858,0.098,"(0.08, 0.091]",0.08,0.091,"(0.334, 0.387]",0.334,0.387,"(64.427, 65.757]",64.42699999999999,65.757,"(39.851, 44.956]",39.851,44.956,"(0.0827, 0.0942]",0.0827,0.0942,,,,,,,,,,,,,,,,,,,,,,,,,"(0.375, 0.42]",0.375,0.42,"(0.717, 0.832]",0.7170000000000001,0.8320000000000001,,,,GreaterHektor,Thersites,-,,
275007 (2009 TW40),6.0,5.0,6.0,4.0,5.0,3.0,?,?,?,?,?,?,?,?,13.0,8.0,?,4.0,"(0.0737, 0.0858]",0.0737,0.0858,"(0.0582, 0.0691]",0.0582,0.0691,"(0.334, 0.387]",0.334,0.387,"(61.766, 63.096]",61.76600000000001,63.096,"(29.641, 34.746]",29.641,34.746,"(0.0596, 0.0711]",0.0596,0.0711,,,,,,,,,,,,,,,,,,,,,,,,,"(0.597, 0.641]",0.597,0.6409999999999999,"(1.063, 1.178]",1.063,1.178,,,,-,-,-,,
280072 (2002 CL218),1.0,4.0,8.0,1.0,0.0,?,?,?,?,?,?,?,?,?,5.0,10.0,?,4.0,"(0.0128, 0.025]",0.0128,0.025,"(0.0473, 0.0582]",0.0473,0.0582,"(0.441, 0.495]",0.441,0.495,"(57.775, 59.105]",57.775,59.105,"(4.045, 9.221]",4.045,9.221,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0.243, 0.287]",0.243,0.287,"(1.293, 1.408]",1.293,1.408,,,,-,Stentor,-,,
310027 (2010 AH95),0.0,5.0,4.0,2.0,0.0,7.0,?,?,?,?,?,?,?,?,6.0,4.0,?,4.0,"(0.000442, 0.0128]",0.000442,0.0128,"(0.0582, 0.0691]",0.0582,0.0691,"(0.226, 0.28]",0.226,0.28,"(59.105, 60.436]",59.105,60.43600000000001,"(4.045, 9.221]",4.045,9.221,"(0.106, 0.117]",0.106,0.117,,,,,,,,,,,,,,,,,,,,,,,,,"(0.287, 0.331]",0.287,0.331,"(0.602, 0.717]",0.602,0.7170000000000001,,,,-,Ulysses,-,,
312457 (2008 QH42),6.0,4.0,4.0,5.0,6.0,3.0,?,?,?,?,?,?,?,?,10.0,6.0,?,4.0,"(0.0737, 0.0858]",0.0737,0.0858,"(0.0473, 0.0582]",0.0473,0.0582,"(0.226, 0.28]",0.226,0.28,"(63.096, 64.427]",63.096,64.42699999999999,"(34.746, 39.851]",34.746,39.851,"(0.0596, 0.0711]",0.0596,0.0711,,,,,,,,,,,,,,,,,,,,,,,,,"(0.464, 0.508]",0.464,0.508,"(0.832, 0.948]",0.8320000000000001,0.948,,,,GreaterAjax,-,EurybatesSub,,
312638 (2010 AP111),1.0,3.0,4.0,2.0,1.0,3.0,?,?,?,?,?,?,?,?,6.0,2.0,7.0,4.0,"(0.0128, 0.025]",0.0128,0.025,"(0.0364, 0.0473]",0.0364,0.0473,"(0.226, 0.28]",0.226,0.28,"(59.105, 60.436]",59.105,60.43600000000001,"(9.221, 14.326]",9.221,14.326,"(0.0596, 0.0711]",0.0596,0.0711,,,,,,,,,,,,,,,,,,,,,,,,,"(0.287, 0.331]",0.287,0.331,"(0.372, 0.487]",0.3720000000000001,0.487,"(0.24, 0.321]",0.24,0.321,GreaterAchilles,Epeios,-,,
312643 (2010 BZ111),3.0,6.0,4.0,3.0,2.0,2.0,?,?,?,?,?,?,?,?,5.0,8.0,?,4.0,"(0.0371, 0.0493]",0.0371,0.0493,"(0.0691, 0.08]",0.0691,0.08,"(0.226, 0.28]",0.226,0.28,"(60.436, 61.766]",60.43600000000001,61.76600000000001,"(14.326, 19.431]",14.326,19.431,"(0.0481, 0.0596]",0.0481,0.0596,,,,,,,,,,,,,,,,,,,,,,,,,"(0.243, 0.287]",0.243,0.287,"(1.063, 1.178]",1.063,1.178,,,,GreaterOdysseus,Epistrophos,-,,
312782 (2010 VB46),4.0,6.0,7.0,3.0,4.0,5.0,?,?,?,?,?,?,?,?,4.0,5.0,?,4.0,"(0.0493, 0.0615]",0.0493,0.0615,"(0.0691, 0.08]",0.0691,0.08,"(0.387, 0.441]",0.387,0.441,"(60.436, 61.766]",60.43600000000001,61.76600000000001,"(24.536, 29.641]",24.536,29.641,"(0.0827, 0.0942]",0.0827,0.0942,,,,,,,,,,,,,,,,,,,,,,,,,"(0.198, 0.243]",0.198,0.243,"(0.717, 0.832]",0.7170000000000001,0.8320000000000001,,,,-,-,-,,
312787 (2010 VA114),7.0,2.0,9.0,4.0,7.0,?,?,?,?,?,?,?,?,?,14.0,9.0,?,4.0,"(0.0858, 0.098]",0.0858,0.098,"(0.0255, 0.0364]",0.0255,0.0364,"(0.495, 0.549]",0.495,0.5489999999999999,"(61.766, 63.096]",61.76600000000001,63.096,"(39.851, 44.956]",39.851,44.956,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0.641, 0.685]",0.6409999999999999,0.685,"(1.178, 1.293]",1.178,1.293,,,,-,Agamemnon,-,,
